rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
92,RAG,RAGatouille,3527,244,Python,https://github.com/AnswerDotAI/RAGatouille,AnswerDotAI,87,2025-05-17T12:45:38Z,"Easily use and train state of the art late-interaction retrieval methods (ColBERT) in any RAG pipeline. Designed for modularity and ease-of-use, backed by research."
93,RAG,dataherald,3521,255,Python,https://github.com/Dataherald/dataherald,Dataherald,7,2024-07-24T17:37:41Z,"Interact with your SQL database, Natural Language to SQL using LLMs"
94,RAG,langroid,3432,324,Python,https://github.com/langroid/langroid,langroid,56,2025-06-27T01:07:29Z,Harness LLMs with Multi-Agent Programming
95,RAG,LLMForEverybody,3388,340,Jupyter Notebook,https://github.com/luhengshiwo/LLMForEverybody,luhengshiwo,1,2025-06-07T00:55:17Z,每个人都能看懂的大模型知识分享，LLMs春/秋招大模型面试前必看，让你和面试官侃侃而谈
96,RAG,ruoyi-ai,3365,805,Java,https://github.com/ageerle/ruoyi-ai,ageerle,6,2025-06-27T02:45:32Z,RuoYi AI 是一个全栈式 AI 开发平台，旨在帮助开发者快速构建和部署个性化的 AI 应用。
97,RAG,AdalFlow,3363,296,Python,https://github.com/SylphAI-Inc/AdalFlow,SylphAI-Inc,25,2025-06-26T23:39:57Z,AdalFlow: The library to build & auto-optimize LLM applications.
98,RAG,LitServe,3341,225,Python,https://github.com/Lightning-AI/LitServe,Lightning-AI,29,2025-06-25T19:29:46Z,"The easiest way to deploy agents, MCP servers, models, RAG, pipelines and more. No MLOps. No YAML."
99,RAG,fast-graphrag,3332,195,Python,https://github.com/circlemind-ai/fast-graphrag,circlemind-ai,24,2025-06-21T10:02:24Z,"RAG that intelligently adapts to your use case, data, and queries"
100,RAG,Streamer-Sales,3317,516,Python,https://github.com/PeterH0323/Streamer-Sales,PeterH0323,10,2025-03-08T00:38:06Z,Streamer-Sales 销冠 —— 卖货主播 LLM 大模型🛒🎁，一个能够根据给定的商品特点从激发用户购买意愿角度出发进行商品解说的卖货主播大模型。🚀⭐内含详细的数据生成流程❗ 📦另外还集成了 LMDeploy 加速推理🚀、RAG检索增强生成 📚、TTS文字转语音🔊、数字人生成 🦸、 Agent 使用网络查询实时信息🌐、ASR 语音转文字🎙️、Vue 生态搭建前端🍍、FastAPI 搭建后端🗝️、Docker-compose 打包部署🐋
1,Mistral,ollama,144849,12213,Go,https://github.com/ollama/ollama,ollama,1602,2025-06-26T22:50:39Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, Mistral Small 3.1 and other large language models."
2,Mistral,unsloth,41142,3272,Python,https://github.com/unslothai/unsloth,unslothai,806,2025-06-26T19:03:37Z,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train Qwen3, Llama 4, DeepSeek-R1, Gemma 3, TTS 2x faster with 70% less VRAM."
3,Mistral,LocalAI,33494,2589,Go,https://github.com/mudler/LocalAI,mudler,460,2025-06-26T20:14:10Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
4,Mistral,khoj,30424,1733,Python,https://github.com/khoj-ai/khoj,khoj-ai,76,2025-06-24T09:51:18Z,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
5,Mistral,LibreChat,27168,4822,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,158,2025-06-27T03:41:28Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
6,Mistral,ludwig,11505,1216,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,42,2025-06-23T20:14:15Z,"Low-code framework for building custom LLMs, neural networks, and other AI models"
7,Mistral,OpenLLM,11433,733,Python,https://github.com/bentoml/OpenLLM,bentoml,3,2025-06-23T16:49:39Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
8,Mistral,mistral-inference,10310,926,Jupyter Notebook,https://github.com/mistralai/mistral-inference,mistralai,126,2025-03-20T15:03:08Z,Official inference library for Mistral models
9,Mistral,inference,8116,700,Python,https://github.com/xorbitsai/inference,xorbitsai,167,2025-06-26T10:15:22Z,"Replace OpenAI GPT with another LLM in your app by changing a single line of code. Xinference gives you the freedom to use any LLM you need. With Xinference, you're empowered to run inference with any open-source language models, speech recognition models, and multimodal models, whether in the cloud, on-premises, or even on your laptop."
10,Mistral,ipex-llm,8057,1352,Python,https://github.com/intel/ipex-llm,intel,1184,2025-06-11T02:08:44Z,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, DeepSeek, Mixtral, Gemma, Phi, MiniCPM, Qwen-VL, MiniCPM-V, etc.) on Intel XPU (e.g., local PC with iGPU and NPU, discrete GPU such as Arc, Flex and Max); seamlessly integrate with llama.cpp, Ollama, HuggingFace, LangChain, LlamaIndex, vLLM, DeepSpeed, Axolotl, etc."
11,Mistral,big-AGI,6495,1522,TypeScript,https://github.com/enricoros/big-AGI,enricoros,245,2025-06-27T00:09:31Z,"AI suite powered by state-of-the-art models and providing advanced AI/AGI functions. It features AI personas, AGI functions, multi-model chats, text-to-image, voice, response streaming, code highlighting and execution, PDF import, presets for developers, much more. Deploy on-prem or in the cloud."
12,Mistral,Firefly,6464,583,Python,https://github.com/yangjianxin1/Firefly,yangjianxin1,204,2024-10-24T02:27:42Z,Firefly: 大模型训练工具，支持训练Qwen2.5、Qwen2、Yi1.5、Phi-3、Llama3、Gemma、MiniCPM、Yi、Deepseek、Orion、Xverse、Mixtral-8x7B、Zephyr、Mistral、Baichuan2、Llma2、Llama、Qwen、Baichuan、ChatGLM2、InternLM、Ziya2、Vicuna、Bloom等大模型
13,Mistral,mistral.rs,5778,420,Rust,https://github.com/EricLBuehler/mistral.rs,EricLBuehler,146,2025-06-27T02:50:06Z,Blazingly fast LLM inference.
14,Mistral,opencompass,5574,606,Python,https://github.com/open-compass/opencompass,open-compass,320,2025-06-26T06:45:51Z,"OpenCompass is an LLM evaluation platform, supporting a wide range of models (Llama3, Mistral, InternLM2,GPT-4,LLaMa2, Qwen,GLM, Claude, etc) over 100+ datasets."
15,Mistral,awesome-LLM-resources,5528,538,,https://github.com/WangRongsheng/awesome-LLM-resources,WangRongsheng,0,2025-06-26T02:48:47Z,🧑‍🚀 全世界最好的LLM资料总结（视频生成、Agent、辅助编程、数据处理、模型训练、模型推理、o1 模型、MCP、小语言模型、视觉语言模型） | Summary of the world's best LLM resources. 
16,Mistral,enchanted,5437,356,Swift,https://github.com/gluonfield/enchanted,gluonfield,95,2025-03-19T20:19:21Z,"Enchanted is iOS and macOS app for chatting with private self hosted language models such as Llama2, Mistral or Vicuna using Ollama."
17,Mistral,Liger-Kernel,5270,357,Python,https://github.com/linkedin/Liger-Kernel,linkedin,61,2025-06-25T20:58:16Z,Efficient Triton Kernels for LLM Training
18,Mistral,xtuner,4620,350,Python,https://github.com/InternLM/xtuner,InternLM,218,2025-05-29T15:17:57Z,"An efficient, flexible and full-featured toolkit for fine-tuning LLM (InternLM2, Llama3, Phi3, Qwen, Mistral, ...)"
19,Mistral,agentops,4601,423,Python,https://github.com/AgentOps-AI/agentops,AgentOps-AI,71,2025-06-26T22:33:27Z,"Python SDK for AI agent monitoring, LLM cost tracking, benchmarking, and more. Integrates with most LLMs and agent frameworks including OpenAI Agents SDK, CrewAI, Langchain, Autogen, AG2, and CamelAI"
20,Mistral,chinese-llm-benchmark,4439,185,,https://github.com/jeinlee1991/chinese-llm-benchmark,jeinlee1991,29,2025-06-23T16:21:33Z,ReLE中文大模型能力评测（持续更新）：目前已囊括257个大模型，覆盖chatgpt、gpt-4.1、o4-mini、谷歌gemini-2.5、Claude、智谱GLM-Z1、文心一言、qwen-max、百川、讯飞星火、商汤senseChat、minimax等商用模型， 以及DeepSeek-R1-0528、qwq-32b、deepseek-v3、qwen3、llama4、phi-4、glm4、gemma3、mistral、书生internLM2.5等开源大模型。不仅提供排行榜，也提供规模超200万的大模型缺陷库！方便广大社区研究分析、改进大模型。
21,Mistral,paperless-ai,3640,136,JavaScript,https://github.com/clusterzx/paperless-ai,clusterzx,13,2025-06-22T17:49:28Z,"An automated document analyzer for Paperless-ngx using OpenAI API, Ollama, Deepseek-r1, Azure and all OpenAI API compatible Services to automatically analyze and tag your documents."
22,Mistral,local-deep-research,3030,300,Python,https://github.com/LearningCircuit/local-deep-research,LearningCircuit,37,2025-06-26T13:29:21Z,"Local Deep Research is an AI-powered assistant that transforms complex questions into comprehensive, cited reports by conducting iterative analysis using any LLM across diverse knowledge sources including academic databases, scientific repositories, web content, and private document collections."
23,Mistral,AI-Infra-from-Zero-to-Hero,3016,325,,https://github.com/HuaizhengZhang/AI-Infra-from-Zero-to-Hero,HuaizhengZhang,13,2025-05-24T18:29:12Z,"🚀 Awesome System for Machine Learning ⚡️ AI System Papers and Industry Practice. ⚡️ System for Machine Learning, LLM (Large Language Model), GenAI (Generative AI). 🍻 OSDI, NSDI, SIGCOMM, SoCC, MLSys, etc. 🗃️ Llama3, Mistral, etc. 🧑‍💻 Video Tutorials. "
24,Mistral,mistral-finetune,2973,277,Python,https://github.com/mistralai/mistral-finetune,mistralai,33,2024-09-13T09:53:13Z,
25,Mistral,lsp-ai,2851,95,Rust,https://github.com/SilasMarvin/lsp-ai,SilasMarvin,33,2025-01-07T22:17:38Z,"LSP-AI is an open-source language server that serves as a backend for AI-powered functionality, designed to assist and empower software engineers, not replace them."
26,Mistral,xTuring,2654,202,Python,https://github.com/stochasticai/xTuring,stochasticai,10,2024-09-23T09:40:48Z,"Build, customize and control you own LLMs. From data pre-processing to fine-tuning, xTuring provides an easy way to personalize open-source LLMs. Join our discord community: https://discord.gg/TgHXuSJEk6"
27,Mistral,secret-llama,2625,167,TypeScript,https://github.com/abi/secret-llama,abi,19,2024-06-05T02:04:17Z,Fully private LLM chatbot that runs entirely with a browser with no server needed. Supports Mistral and LLama 3.
28,Mistral,json_repair,2304,103,Python,https://github.com/mangiucugna/json_repair,mangiucugna,1,2025-06-26T14:56:50Z,A python module to repair invalid JSON from LLMs
29,Mistral,elia,2195,136,Python,https://github.com/darrenburns/elia,darrenburns,13,2024-10-10T19:12:52Z,"A snappy, keyboard-centric terminal user interface for interacting with large language models. Chat with ChatGPT, Claude, Llama 3, Phi 3, Mistral, Gemma and more."
30,Mistral,maid,2050,214,Dart,https://github.com/Mobile-Artificial-Intelligence/maid,Mobile-Artificial-Intelligence,13,2025-05-28T04:49:58Z,"Maid is a cross-platform Flutter app for interfacing with GGUF / llama.cpp models locally, and with Ollama and OpenAI models remotely. "
31,Mistral,OnnxStream,1961,88,C++,https://github.com/vitoplantamura/OnnxStream,vitoplantamura,59,2025-05-13T19:34:45Z,"Lightweight inference library for ONNX files, written in C++. It can run Stable Diffusion XL 1.0 on a RPI Zero 2 (or in 298MB of RAM) but also Mistral 7B on desktops and servers. ARM, x86, WASM, RISC-V supported. Accelerated by XNNPACK."
32,Mistral,floneum,1920,102,Rust,https://github.com/floneum/floneum,floneum,44,2025-06-27T03:02:33Z,"Instant, controllable, local pre-trained AI models in Rust"
33,Mistral,Ollamac,1853,101,Swift,https://github.com/kevinhermawan/Ollamac,kevinhermawan,41,2025-03-12T22:28:22Z,Mac app for Ollama
34,Mistral,maxtext,1799,366,Python,https://github.com/AI-Hypercomputer/maxtext,AI-Hypercomputer,51,2025-06-27T03:54:44Z,"A simple, performant and scalable Jax LLM!"
35,Mistral,dialoqbase,1760,281,TypeScript,https://github.com/n4ze3m/dialoqbase,n4ze3m,40,2024-10-15T14:24:20Z,Create chatbots with ease
36,Mistral,papersgpt-for-zotero,1755,52,JavaScript,https://github.com/papersgpt/papersgpt-for-zotero,papersgpt,43,2025-06-17T22:04:45Z,"Zotero chat PDF with AI, DeepSeek, GPT 4.1, ChatGPT, Claude, Gemini, Qwen3"
37,Mistral,LLM-Prompt-Library,1301,131,Jinja,https://github.com/abilzerian/LLM-Prompt-Library,abilzerian,0,2025-06-16T02:58:05Z,"A playground of highly experimental prompts, Jinja2 templates & scripts for machine intelligence models from OpenAI, Anthropic, Meta, Mistral, Google, xAI & others. Alex Bilzerian (2022-2025)."
38,Mistral,modelfusion,1279,90,TypeScript,https://github.com/vercel/modelfusion,vercel,33,2024-07-19T15:17:19Z,The TypeScript library for building AI applications.
39,Mistral,nextjs-ollama-llm-ui,1277,302,TypeScript,https://github.com/jakobhoeg/nextjs-ollama-llm-ui,jakobhoeg,15,2025-06-05T13:13:19Z,Fully-featured web interface for Ollama LLMs
40,Mistral,aws-genai-llm-chatbot,1276,398,TypeScript,https://github.com/aws-samples/aws-genai-llm-chatbot,aws-samples,18,2025-06-02T14:06:08Z,"A modular and comprehensive solution to deploy a Multi-LLM and Multi-RAG powered chatbot (Amazon Bedrock, Anthropic, HuggingFace, OpenAI, Meta, AI21, Cohere, Mistral) using AWS CDK on AWS"
41,Mistral,search2ai,1269,191,JavaScript,https://github.com/fatwang2/search2ai,fatwang2,18,2025-02-19T16:26:01Z,Help your LLMs online
42,Mistral,witsy,1240,94,TypeScript,https://github.com/nbonamy/witsy,nbonamy,12,2025-06-25T00:47:40Z,Witsy: desktop AI assistant / universal MCP client
43,Mistral,gp.nvim,1213,102,Lua,https://github.com/Robitx/gp.nvim,Robitx,45,2025-04-08T21:18:30Z,"Gp.nvim (GPT prompt) Neovim AI plugin: ChatGPT sessions & Instructable text/code operations & Speech to text [OpenAI, Ollama, Anthropic, ..]"
44,Mistral,airunner,1204,96,Python,https://github.com/Capsize-Games/airunner,Capsize-Games,18,2025-06-23T03:59:35Z,"Offline inference engine for art, real-time voice conversations, LLM powered chatbots and automated workflows"
45,Mistral,ai-dev-gallery,1114,144,C#,https://github.com/microsoft/ai-dev-gallery,microsoft,54,2025-06-20T23:16:35Z,An open-source project for Windows developers to learn how to add AI with local models and APIs to Windows apps.
46,Mistral,paperless-gpt,1105,50,Go,https://github.com/icereed/paperless-gpt,icereed,62,2025-06-23T22:54:17Z,Use LLMs and LLM Vision (OCR) to handle paperless-ngx - Document Digitalization powered by AI
47,Mistral,poe-api-wrapper,1095,147,Python,https://github.com/snowby666/poe-api-wrapper,snowby666,27,2025-03-07T20:07:31Z,"👾 A Python API wrapper for Poe.com. With this, you will have free access to GPT-4, Claude, Llama, Gemini, Mistral and more! 🚀"
48,Mistral,generative-ai-use-cases,1088,281,TypeScript,https://github.com/aws-samples/generative-ai-use-cases,aws-samples,49,2025-06-23T08:11:00Z,Application implementation with business use cases for safely utilizing generative AI in business operations
49,Mistral,BaseAI,1086,95,TypeScript,https://github.com/LangbaseInc/BaseAI,LangbaseInc,4,2025-02-25T11:30:28Z,"BaseAI — The Web AI Framework. The easiest way to build serverless autonomous AI agents with memory. Start building local-first, agentic pipes, tools, and memory. Deploy serverless with one command."
50,Mistral,RisuAI,1064,196,TypeScript,https://github.com/kwaroran/RisuAI,kwaroran,77,2025-06-18T19:35:34Z,Make your own story. User-friendly software for LLM roleplaying
51,Mistral,chatd,1041,74,JavaScript,https://github.com/BruceMacD/chatd,BruceMacD,26,2024-07-06T01:21:36Z,Chat with your documents using local AI
